,area1,area2,area3,area4,area5,area6,area7,area8,mean_heart,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,dist_gap1_1,dist_gap1_2,dist_gap1_3,dist_gap1_4,dist_gap1_5,dist_gap2_1,dist_gap2_2,dist_gap2_3,dist_gap2_4,dist_gap2_5,dist_gap3_1,dist_gap3_2,dist_gap3_3,dist_gap3_4,dist_gap3_5,dist_gap4_1,dist_gap4_2,dist_gap4_3,dist_gap4_4,dist_gap4_5,dist_gap5_1,dist_gap5_2,dist_gap5_3,dist_gap5_4,dist_gap5_5,dist_gap6_1,dist_gap6_2,dist_gap6_3,dist_gap6_4,dist_gap6_5,dist_gap7_1,dist_gap7_2,dist_gap7_3,dist_gap7_4,dist_gap7_5,dist_gap8_1,dist_gap8_2,dist_gap8_3,dist_gap8_4,dist_gap8_5,class,simi,diff,avg_dis1,avg_dis2,avg_dis3,avg_dis4,avg_dis5
216,3027.0,3062.0,3001.0,3084.0,3045.5,3072.0,2915.5,3045.5,0.0,72.89727103094764,29.74488129694222,-12.264773727892402,-68.96248897457819,-106.14433878028348,-141.34019174590992,157.83365417791757,111.80140948635182,79.0,9.219544457292889,5.0,5.385164807134504,88.02272433866155,81.32035415564789,11.40175425099138,7.071067811865476,10.816653826391969,85.56284240252891,85.28774824088158,9.219544457292889,7.615773105863909,7.280109889280518,81.02468759581859,82.87943049997388,25.45584412271571,9.219544457292889,5.385164807134504,94.11163583744572,95.13148795220224,16.492422502470642,6.4031242374328485,7.071067811865476,83.15046602394962,95.80187889597993,8.602325267042627,3.605551275463989,11.0,77.89736837660179,84.38009243891595,6.708203932499369,2.8284271247461903,9.219544457292889,97.082439194738,95.5876561068426,18.68154169226941,13.152946437965904,15.620499351813308,90.55385138137416,Incomplete,0.9447,18.503410842808137,87.0,12.25,6.5,8.625,86.875
339,519.0,734.0,469.5,1857.0,978.5,777.5,1015.0,531.0,0.0,76.82744657667311,31.159304508344384,-20.69545073406328,-57.094757077012105,-96.00900595749452,-151.26020470831196,156.25050550713323,118.95099520746682,103.00485425454472,53.009433122794285,65.06919393998976,79.22752047110903,135.1332675546625,113.21660655575224,51.62363799656123,69.31089380465383,85.0411665018772,132.9661611087573,77.23341245859851,23.08679276123039,36.013886210738214,48.0936586256442,94.26027795418386,85.9127464349732,35.4400902933387,38.01315561749642,33.97057550292606,71.84705978674423,115.03912377969506,41.10960958218893,28.861739379323623,30.59411708155671,93.1933474020544,104.66135867644752,47.16990566028302,31.906112267087632,23.323807579381203,87.04596486914255,73.348483283569,12.041594578792296,3.605551275463989,3.1622776601683795,57.07889277132134,87.72684879784524,49.04079934095692,67.88225099390856,80.15609770940699,132.45754036671525,Unrecognizable,0.7683,25.70127978662761,94.625,37.75,42.125,47.625,100.125
178,3497.5,3405.0,3375.0,3457.0,3564.0,3511.0,3306.0,3433.5,3443.625,78.46537934635528,24.70243022777131,-12.171458208587472,-55.619655276155136,-105.7807533095154,-154.9164059938091,163.88658176691072,112.30620505490764,91.19758768739445,11.704699910719626,3.1622776601683795,11.04536101718726,96.02083107326244,85.58621384311844,13.038404810405298,1.0,9.848857801796104,90.52071586106683,90.0222194794152,11.40175425099138,2.0,10.0,85.0,88.41379982785493,8.602325267042627,1.0,11.704699910719626,88.86506625215557,88.0,11.40175425099138,1.0,10.44030650891055,88.05112151472007,90.50966799187808,15.297058540778355,1.4142135623730951,13.0,94.06912352095134,98.02040603874276,14.0356688476182,3.0,12.206555615733702,98.0,96.89685237405806,13.0,2.8284271247461903,15.231546211727816,94.76286192385707,Complete,0.9287,16.320485357382143,90.75,10.625,1.75,11.375,91.625
263,2621.0,2632.0,1581.5,1509.0,1408.5,3329.0,3066.5,2423.5,0.0,78.48616881551298,31.534791905188296,-16.11341823308929,-55.30484646876604,-115.94229548987168,-139.666858371439,163.07248693585296,120.25643716352928,86.05230967266364,9.848857801796104,11.180339887498947,10.198039027185567,95.0210502993942,84.1486779456457,6.708203932499369,5.0,5.656854249492381,89.10667763978185,90.35485598461214,11.180339887498947,8.54400374531753,12.36931687685298,88.45903006477066,79.19595949289332,9.0,12.16552506059644,15.0,63.41135544995076,93.04837451562494,8.94427190999916,7.071067811865476,8.602325267042627,96.1873172512884,56.93856338194704,13.038404810405298,6.324555320336759,22.56102834535696,59.93329625508679,86.20904824900923,2.23606797749979,5.385164807134504,5.385164807134504,80.00624975587844,84.8528137423857,4.242640687119285,3.1622776601683795,17.72004514666935,94.26027795418386,Broken,0.7523,49.961158239009485,82.25,8.125,7.125,11.75,83.0
94,2444.0,1459.0,3153.0,3053.0,1547.0,2742.5,1396.5,1369.5,2145.5625,72.97947438848014,29.1676133795778,-18.034285567129857,-67.28558764683277,-112.30620505490764,-151.29404745659892,160.4975514933378,122.12499844038751,92.02173656261871,11.04536101718726,4.123105625617661,12.041594578792296,90.0222194794152,91.96738552334736,10.816653826391969,1.4142135623730951,10.63014581273465,89.8276126811795,96.00520819205592,8.06225774829855,3.0,7.071067811865476,94.0,89.10667763978185,13.038404810405298,2.8284271247461903,15.0,89.8276126811795,93.02150289046077,15.652475842498529,3.1622776601683795,12.16552506059644,92.00543462209176,90.02777349240623,12.649110640673518,1.0,11.704699910719626,96.42613753542138,90.0,10.770329614269007,2.0,11.704699910719626,85.05292469985967,82.87943049997388,11.704699910719626,1.4142135623730951,11.31370849898476,85.0411665018772,Complete,0.9279,13.26867468751151,90.375,10.25,2.125,11.125,90.0
278,1769.5,1546.5,1778.5,1320.0,1154.5,1194.0,3280.0,1406.5,0.0,77.09259132873416,29.577838681261333,-16.587338556927413,-59.93141717813756,-106.2201936956028,-154.3589941756947,164.1676133795778,110.95577673063218,85.05292469985967,24.698178070456937,23.021728866442675,26.476404589747453,73.24616030891995,97.18538984847466,40.311288741492746,29.73213749463701,14.0,98.41239759298622,88.09086218218096,15.652475842498529,17.46424919657298,17.46424919657298,68.06614430096654,93.34880824091972,8.48528137423857,12.041594578792296,17.69180601295413,61.554853586049575,79.00632886041473,39.05124837953327,24.186773244895647,17.0,82.20097323024831,91.93475947648965,25.612496949731398,19.849433241279208,19.849433241279208,61.61980201201558,60.07495318350236,11.180339887498947,4.0,8.06225774829855,84.02380615040002,119.97082978791136,53.907327887774215,46.75467891024384,43.18564576337837,91.21951545584967,Broken,0.7917,17.18535078496633,89.0,26.0,21.75,20.125,77.25
361,1447.0,1184.0,1029.0,1021.5,1517.0,642.0,815.5,1096.5,0.0,99.09027692082232,45.65854317756361,-2.9108378261677537,-37.40535663140855,-97.1250163489018,-156.948699083527,162.14968169778317,116.02959219151346,86.09297300012354,9.0,9.055385138137416,18.68154169226941,83.05419917138447,74.33034373659252,12.649110640673518,8.48528137423857,20.248456731316587,72.47068372797375,65.03076195155643,6.4031242374328485,10.295630140987,17.46424919657298,77.00649323271382,84.86459803710851,15.556349186104043,12.041594578792296,11.6619037896906,80.62257748298549,104.58011283222064,39.81205847478876,14.7648230602334,22.360679774997894,86.0,132.5481044753187,70.7248188403477,61.220911460055866,68.76772498781678,112.60994627474076,78.16009211867653,15.811388300841896,23.08679276123039,33.13608305156178,121.26417442921878,96.16652224137046,22.47220505424423,17.029386365926403,33.015148038438355,75.28612089887484,Unrecognizable,0.7591,29.69100226838303,89.875,24.5,19.25,27.75,88.25
271,1247.5,1306.0,1314.0,1040.0,908.5,1314.5,1806.5,1230.5,0.0,70.5599651718238,25.60218755144178,-12.0947570770121,-62.78388844269253,-91.0809241866607,-169.5085229876684,163.68614757373945,121.89079180184572,101.07917688624102,38.07886552931954,17.46424919657298,22.360679774997894,89.05054744357274,74.51845409024533,10.816653826391969,16.15549442140351,29.73213749463701,93.43446901438462,110.07270324653612,36.22154055254967,31.400636936215164,39.84971769034255,93.00537618869136,88.3911760301898,12.083045973594572,15.524174696260024,40.49691346263317,106.83164325236228,102.59142264341595,43.28972164382672,47.53945729601885,112.04017136723776,111.28791488746656,98.22932352408826,20.12461179749811,10.0,17.69180601295413,98.08159868191385,102.07840124139877,28.284271247461906,21.93171219946131,20.8806130178211,107.16809226630843,95.46203433826454,28.600699292150185,15.620499351813308,27.29468812791236,105.55093557141026,Broken,0.7637,20.202070477117587,96.25,26.0,21.5,38.25,100.25
142,3168.0,3269.5,3203.0,3125.0,3146.0,3223.5,3243.0,3242.0,3202.5,73.30075576600639,30.173520029644333,-15.592810939266348,-59.47029410006589,-112.71441235316723,-155.05609473657543,162.29957221133282,118.52311860631204,88.02272433866155,10.44030650891055,2.8284271247461903,10.04987562112089,91.00549433962765,91.93475947648965,8.94427190999916,1.0,8.54400374531753,89.1403387922662,92.0,10.198039027185567,2.0,9.899494936611664,89.00561780022652,88.3911760301898,10.295630140987,1.0,12.806248474865695,95.01578816175764,86.05230967266364,5.830951894845301,1.4142135623730951,5.385164807134504,87.28115489611719,95.4829827770373,12.36931687685298,2.0,11.704699910719626,91.21951545584967,93.04837451562494,13.601470508735444,2.23606797749979,10.198039027185567,93.00537618869136,84.8528137423857,12.206555615733702,3.1622776601683795,13.41640786499874,86.97700845625813,Complete,0.9488,10.680526993895947,89.625,8.625,1.75,9.75,90.125
89,884.0,1251.0,1289.0,1284.5,1252.0,1242.5,1480.5,919.5,1200.375,74.05460409907715,28.61045966596522,-14.620873988631656,-62.92791976200724,-108.08344538304866,-157.38013505195957,160.86635679409451,121.15930450834438,91.00549433962765,16.278820596099706,4.0,16.492422502470642,93.0,94.04786015641186,7.615773105863909,1.4142135623730951,12.529964086141668,87.72684879784524,89.05054744357274,8.94427190999916,2.23606797749979,11.6619037896906,93.1343116150004,89.10667763978185,12.083045973594572,1.0,13.892443989449804,91.96738552334736,84.00595217006948,9.055385138137416,2.23606797749979,10.198039027185567,87.0,87.69264507357501,14.560219778561036,1.0,8.54400374531753,84.8999411071645,86.00581375697809,10.295630140987,2.23606797749979,9.0,90.0222194794152,82.07313811473277,6.708203932499369,1.0,10.0,85.14693182963201,Complete,0.8627,21.284846826199388,87.75,9.25,1.75,11.125,88.75
195,3118.0,3141.0,3156.0,3169.5,2833.0,3160.0,2918.5,3218.0,3089.25,73.90918365114783,33.38851357611151,-9.865806943084367,-63.43494882292201,-109.98310652189998,-155.4622715234222,155.4622715234222,119.87599269168943,88.0056816347672,15.132745950421556,8.06225774829855,17.029386365926403,94.00531899844816,91.28526715741155,11.6619037896906,1.4142135623730951,9.433981132056603,89.87213138676528,92.0,8.246211251235321,0.0,6.4031242374328485,92.02173656261871,84.8999411071645,8.06225774829855,1.0,10.295630140987,90.02777349240623,88.09086218218096,9.486832980505138,1.4142135623730951,12.041594578792296,88.0056816347672,87.72684879784524,13.41640786499874,3.0,11.6619037896906,89.87213138676528,93.1343116150004,11.180339887498947,2.0,9.848857801796104,89.00561780022652,83.45058418010026,12.041594578792296,1.4142135623730951,10.44030650891055,85.63293758829018,Complete,0.9523,13.435052610978966,88.25,9.75,2.125,10.5,89.5
345,806.5,1079.5,1454.5,1182.0,1034.0,1007.0,1474.5,632.0,0.0,74.74488129694222,35.41705527646743,7.431407971172507,-42.20729763428672,-93.43363036245051,-135.0,167.7352262721076,118.44292862436336,91.08786966440702,24.186773244895647,23.853720883753127,33.0,108.37435120913068,89.80534505250787,25.059928172283332,19.0,29.546573405388315,67.89698078707183,86.09297300012354,2.23606797749979,6.4031242374328485,16.1245154965971,83.05419917138447,56.72741841473134,13.0,16.55294535724685,23.259406699226016,68.11754546370561,83.38465086573187,23.08679276123039,9.848857801796104,7.280109889280518,81.49846624323675,73.55270219373317,10.295630140987,22.20360331117452,33.28663395418648,89.1403387922662,97.32933781753576,30.4138126514911,17.804493814764857,10.816653826391969,71.56814934033156,130.4837154590564,74.33034373659252,63.89053137985315,59.07622195096772,101.83319694480774,Unrecognizable,0.7407,38.94922097067632,88.125,23.5,21.875,26.25,83.5
116,3432.0,3352.5,3400.5,3297.5,3464.5,3571.5,3436.0,2948.5,3362.875,72.25532837494306,26.075355583948767,-21.80140948635181,-62.87869659584134,-105.3762512488262,-156.50143432404792,161.17528998175993,123.6900675259798,89.00561780022652,12.041594578792296,2.0,12.16552506059644,90.0,92.65527507918802,16.1245154965971,3.1622776601683795,13.038404810405298,87.0,91.26883367283708,10.04987562112089,1.0,10.04987562112089,90.00555538409837,90.50966799187808,13.92838827718412,1.0,10.0,94.06912352095134,94.19129471453292,13.601470508735444,4.123105625617661,13.601470508735444,93.00537618869136,94.76286192385707,17.08800749063506,0.0,11.40175425099138,98.29038610159184,92.26592003551474,9.848857801796104,4.123105625617661,11.704699910719626,89.0,88.61715409558128,12.649110640673518,2.0,16.64331697709324,82.21921916437786,Complete,0.9595,14.92596280507625,91.25,12.125,2.125,12.0,90.375
348,693.0,533.0,523.5,697.0,1305.5,607.5,684.0,548.0,0.0,75.14138555207533,25.55996517182381,-18.43494882292201,-48.239700296102136,-87.7974018382342,-131.98721249581666,-179.0759546472273,115.08359400619092,104.23531071570709,66.12110101926616,79.1012010022604,94.26027795418386,140.089257261219,89.87213138676528,30.479501308256346,33.421549934136806,36.87817782917155,87.0,136.1800279042415,60.03332407921454,67.11929677819934,83.05419917138447,132.0,95.4829827770373,60.21627686929839,45.34313619501854,42.42640687119285,87.04596486914255,62.03224967708329,16.76305461424021,21.02379604162864,29.27456233660889,73.02739212103907,67.17886572427373,41.340053217188775,40.49691346263317,40.22437072223753,94.79451460923254,61.1310068623117,6.0,18.110770276274835,32.01562118716424,89.02246907382428,89.10667763978185,17.69180601295413,23.706539182259394,34.539832078341085,87.86353054595519,Unrecognizable,0.7506,38.94732240669267,87.875,38.5,40.75,48.75,98.625
162,3437.5,3383.0,3469.5,3491.0,3422.0,3402.0,3459.0,3414.0,3434.75,73.30075576600639,32.7352262721076,-12.264773727892402,-58.626994859891546,-109.88516511385544,-151.47688139368796,164.8459319496874,119.6044507460049,93.00537618869136,8.246211251235321,4.242640687119285,10.198039027185567,94.02127418834527,91.28526715741155,13.41640786499874,1.0,11.704699910719626,91.2414379544733,93.04837451562494,11.180339887498947,2.23606797749979,8.0,91.02197536858888,89.80534505250787,11.180339887498947,7.615773105863909,72.24956747275377,100.687635785135,88.0,9.486832980505138,1.4142135623730951,8.94427190999916,87.05170877128145,89.1403387922662,13.601470508735444,5.0,11.6619037896906,89.8276126811795,94.0850678907126,13.892443989449804,3.605551275463989,10.04987562112089,95.00526301210895,88.41379982785493,17.029386365926403,3.605551275463989,14.7648230602334,88.41379982785493,Complete,0.9213,17.84589754188109,90.625,10.625,3.25,18.0,91.875
105,3123.0,3166.0,1578.0,3097.0,3378.5,3330.0,1644.5,1627.5,2618.0625,73.61045966596522,28.85566121971652,-16.389540334034784,-60.70863782901574,-109.98310652189998,-157.75097634278765,162.29957221133282,118.6104596659652,91.0,11.180339887498947,2.0,10.198039027185567,86.0,88.52683209061533,14.317821063276352,2.8284271247461903,13.341664064126334,96.89685237405806,87.05170877128145,8.246211251235321,2.0,10.44030650891055,90.0222194794152,89.87213138676528,10.63014581273465,1.0,10.816653826391969,89.1403387922662,89.00561780022652,15.652475842498529,3.1622776601683795,12.649110640673518,87.05170877128145,93.34880824091972,10.816653826391969,3.0,9.433981132056603,87.11486669908874,92.04890004774636,15.297058540778355,5.830951894845301,14.0356688476182,87.09190547921202,86.31338250816034,13.892443989449804,3.0,12.083045973594572,82.73451516749222,Complete,0.9197,10.316017081916987,89.375,10.75,2.625,11.25,88.0
40,2774.5,3287.0,3100.5,3311.5,3218.5,3118.0,3156.5,2821.0,3098.4375,76.23921488820876,29.475889003245747,-14.322719978203551,-67.55724663470565,-108.77803322244554,-157.7965214679426,164.5387822595581,119.6044507460049,88.05112151472007,8.54400374531753,1.0,7.615773105863909,90.00555538409837,88.3911760301898,10.04987562112089,1.4142135623730951,10.816653826391969,95.46203433826454,89.00561780022652,7.0,1.0,9.219544457292889,87.02298546935747,88.45903006477066,10.44030650891055,1.4142135623730951,10.295630140987,92.76313923105448,88.0056816347672,12.529964086141668,2.23606797749979,10.44030650891055,92.02173656261871,87.0,12.36931687685298,0.0,10.63014581273465,90.55385138137416,96.13012014972206,11.180339887498947,2.0,11.0,93.04837451562494,85.58621384311844,13.0,2.0,10.816653826391969,84.8999411071645,Complete,0.9357,19.68932705536396,88.625,9.25,1.25,9.625,90.375
359,610.0,718.0,448.5,744.0,559.0,618.5,635.5,558.0,0.0,92.38594403038884,34.62415507994895,12.528807709151511,-45.0,-88.80651057601797,-152.6222972286683,164.8459319496874,118.52311860631204,95.33624704172072,40.311288741492746,30.066592756745816,30.14962686336267,72.00694410957877,116.69190203266037,54.48853090330111,54.48853090330111,58.00862004909271,108.85311203635844,80.50465825031493,56.08029957123981,50.24937810560445,40.311288741492746,90.13878188659972,79.90619500389191,19.209372712298546,16.64331697709324,17.72004514666935,94.847245611035,79.07591289387686,26.1725046566048,16.0,12.041594578792296,73.00684899377592,80.15609770940699,31.144823004794876,25.55386467836128,34.92849839314596,72.47068372797375,112.01785571952357,48.010415536631214,38.01315561749642,33.06055050963308,95.00526301210895,88.41379982785493,27.80287754891569,31.400636936215164,38.18376618407357,75.92759709091287,Unrecognizable,0.7149,20.11500691361194,91.125,36.375,32.5,32.75,84.875
308,1164.0,1349.0,1515.0,1894.5,1334.5,1366.0,1185.5,968.5,0.0,83.418055344822,30.650667957052864,-10.922804719869262,-52.43140797117251,-105.10109816138544,-144.3446719020997,167.69198418257207,117.84757825978818,92.43916918709296,52.15361924162119,40.311288741492746,50.48762224545735,89.05054744357274,77.07788269017254,18.867962264113206,34.655446902326915,27.80287754891569,95.4829827770373,96.1873172512884,13.45362404707371,11.40175425099138,9.848857801796104,82.02438661763951,52.630789467763066,18.110770276274835,19.026297590440446,29.5296461204668,86.68333173107735,88.2779700718135,33.06055050963308,18.110770276274835,24.020824298928627,88.0056816347672,83.24061508662703,26.627053911388696,28.284271247461906,37.64306044943742,97.082439194738,84.02380615040002,29.154759474226505,29.27456233660889,35.05709628591621,77.92945527847606,83.54639429682169,30.610455730027933,18.384776310850235,26.1725046566048,93.50935782048768,Broken,0.8329,11.10862373294026,81.875,27.375,24.625,29.625,88.375
